caseIndex,scenario,seed,variability,time,clearance,verticalSpeed,relativeX,relativeZ,deckDistance,relativeVx,relativeVz,requestedThrottle,appliedThrottle,requestedSelector,appliedSelector,engineBank,engineHealth,fuel,requestedPitchGimbal,requestedRollGimbal,requestedPitchRcs,requestedRollRcs,requestedYawRcs,pitch,roll,pitchGimbal,rollGimbal,pitchRcs,rollRcs,yawRcs
3,13,952875,0.4,0.3,259.1626729947542,-17.6637085996812,19.26282047277972,9.633342245646057,21.537352097885442,0.34834511429932036,0.4373856212706556,0.5786657081161781,0.7141580231869052,1,0.6687761501555589,1,1,0.9978236108210772,0.0024655708751907444,-0.0022921391345717295,0.19822071147081582,-0.39779795255522094,-0.0004793339265390744,0.027373905458468194,0.019867536801308965,-0.0039763130194658694,-0.0031423918162834957,0.11707607513268357,-0.274214168756394,0.0011927513370211815
3,13,952875,0.4,0.44999999999999996,256.63359621422205,-15.900485418590783,19.352520102430532,9.727786452587257,21.659867579976524,0.7407450561375486,0.7305674613063692,0.12838190162355645,0.5786657081161781,1,1,3,1,0.995692731347178,-0.0012348893033199923,0.003231477262989976,-0.32268090173242436,-0.08741681208714977,-0.0003379255940910871,0.036123419398154916,-0.0005798601356097523,0.0024655708751907444,-0.0022921391345717295,0.19822071147081582,-0.39779795255522094,-0.0004793339265390744
3,13,952875,0.4,0.6,254.43818449031738,-14.424481973236059,19.507193236571975,9.863773563655853,21.85919982259267,1.1597267704493301,0.9914611492077287,0.2223480557387782,0.17740001802284278,1,1,3,1,0.9937511225993213,-0.0041521624719211185,0.007882155825170734,-0.29004783729664746,0.23702591882153995,-0.0006344641793530097,0.03976639569442305,-0.030171010703150727,-0.0012348893033199923,0.003231477262989976,-0.32268090173242436,-0.08741681208714977,-0.0003379255940910871
3,13,952875,0.4,0.7500000000000001,252.33830888010272,-13.786606391871862,19.721523406144943,10.034430477226268,22.12754573967502,1.557107649589429,1.2089699626097885,0.14902428238447052,0.2223480557387782,1,1,3,1,0.9923636707315114,0.0035339907042727867,-0.00047615070288806454,-0.3344360574186272,0.14186699420639384,0.0003182481816858766,0.02676704493022073,-0.05113260997704943,-0.0041521624719211185,0.007882155825170734,-0.29004783729664746,0.23702591882153995,-0.0006344641793530097
3,13,952875,0.4,0.9000000000000002,250.26484592436515,-13.841305851565059,19.992959759826235,10.236397258231593,22.46112795000203,1.9268907743276658,1.4164872204453407,0.20422774915909753,0.14902428238447052,1,1,3,1,0.9914337592094323,0.0062787170290385524,-0.0031672722026234246,-0.038846851138180254,0.06750984932297283,0.000607265621072907,-0.0029748840283899992,-0.06129376928607856,0.0035339907042727867,-0.00047615070288806454,-0.3344360574186272,0.14186699420639384,0.0003182481816858766
3,13,952875,0.4,1.0500000000000003,248.23515264834566,-13.376413312693922,20.316091724729624,10.464581376496323,22.852812657371985,2.254974046560074,1.5751029791648024,0.1712237259640909,0.20422774915909753,1,1,3,1,0.9901593780546797,0.0008343279406504213,-0.007365217394370218,-0.016934428130865837,0.08849675299384205,1.2541720827393774e-05,-0.03842784973223629,-0.06564033255500548,0.0062787170290385524,-0.0031672722026234246,-0.038846851138180254,0.06750984932297283,0.000607265621072907
3,13,952875,0.4,1.2000000000000004,246.2438504276294,-13.225105646801609,20.68174670773006,10.717030399752458,23.2935481941228,2.5170862213564984,1.7391842663769466,0.19865459806594427,0.1712237259640909,1,1,3,1,0.9890909420046639,-0.0016112824847793353,-0.007942098892519175,-0.05632255635196559,0.07194218317625692,1.010564716885947e-05,-0.07296857630051841,-0.06500613708262085,0.0008343279406504213,-0.007365217394370218,-0.016934428130865837,0.08849675299384205,1.2541720827393774e-05
3,13,952875,0.4,1.3500000000000005,244.3006486650445,-12.82000951034603,21.078154696042862,10.99163166196629,23.771928234425022,2.692452627043481,1.8792657767829493,0.17132011193053498,0.19865459806594427,1,1,3,1,0.9878513373127323,-0.0012982633127074442,-0.011323862350901432,0.16135993382549557,-0.10448467329932505,4.671769548257316e-05,-0.10758349115540843,-0.05987196110135114,-0.0016112824847793353,-0.007942098892519175,-0.05632255635196559,0.07194218317625692,1.010564716885947e-05
3,13,952875,0.4,1.5000000000000007,242.39203837392452,-12.676653463207058,21.496818420048548,11.288505206111534,24.280517951084686,2.829420230159058,2.031447413115868,0.19773458951497008,0.17132011193053498,1,1,3,1,0.9867822998142858,-0.006814884081513083,-0.009965549699855886,-0.07872761789108679,0.012275265179451659,-3.1735112829120064e-05,-0.13492064978842397,-0.057283425118216276,-0.0012982633127074442,-0.011323862350901432,0.16135993382549557,-0.10448467329932505,4.671769548257316e-05
3,13,952875,0.4,1.6500000000000008,240.52895032904354,-12.293302035725912,21.926754059799986,11.605691758209003,24.808761048982586,2.8741724118298926,2.1578893928636163,0.17414532304423935,0.19773458951497008,1,1,3,1,0.9855484359757123,-0.007392629524199768,-0.009002357294110008,0.03205205694810694,0.01532955021069453,7.940522679622038e-05,-0.1602587272144044,-0.05591730216870249,-0.006814884081513083,-0.009965549699855886,-0.07872761789108679,0.012275265179451659,-3.1735112829120064e-05
3,13,952875,0.4,1.800000000000001,238.70071790293673,-12.136402378898412,22.362127648169356,11.94250527071049,25.35129553087905,2.9075379989311276,2.290973373941911,0.18797158929632174,0.17414532304423935,1,1,3,1,0.9844617691599161,-0.008528596407749127,-0.00955242808100743,-0.010823513989776696,-0.02715027309788835,6.632907611458058e-05,-0.18390775584504107,-0.05352287160002091,-0.007392629524199768,-0.009002357294110008,0.03205205694810694,0.01532955021069453,7.940522679622038e-05
3,13,952875,0.4,1.950000000000001,236.90811664056432,-11.858626428352954,22.796323729203927,12.297158928946933,25.90159248560685,2.8800144643832906,2.4027788657203737,0.17306894737706674,0.18797158929632174,1,1,3,1,0.9832888264427072,-0.007848106402420585,-0.010133978681475636,-0.009070238732789686,-0.045728344300568505,1.9414288327478643e-05,-0.20552572117105963,-0.05167803713721413,-0.008528596407749127,-0.00955242808100743,-0.010823513989776696,-0.02715027309788835,6.632907611458058e-05
3,13,952875,0.4,2.1000000000000005,235.14271703514154,-11.725477078801228,23.22668886452937,12.66818927156396,26.456796764344332,2.8568851019826194,2.5103328634978093,0.18881920336616653,0.17306894737706674,1,1,3,1,0.9822088762110742,-0.008981751929411957,-0.01003068738786339,-0.022463634806500966,-0.030077008090874022,6.493095090530855e-05,-0.22596776241360003,-0.051790614521363874,-0.007848106402420585,-0.010133978681475636,-0.009070238732789686,-0.045728344300568505,1.9414288327478643e-05
3,13,952875,0.4,2.25,233.41095485983598,-11.455827479117055,23.648233061896455,13.052715511413151,27.011336678729137,2.78090543539981,2.5912846689193314,0.17001659374206157,0.18881920336616653,1,1,3,1,0.9810306443820694,-0.008791418247836464,-0.012253284138483403,0.11331393725278646,-0.08319816084324262,8.999993498192786e-05,-0.24574611581533548,-0.05347301300361967,-0.008981751929411957,-0.01003068738786339,-0.022463634806500966,-0.030077008090874022,6.493095090530855e-05
3,13,952875,0.4,2.3999999999999995,231.701621965796,-11.366156902419773,24.061761245326984,13.448566275566957,27.56505557940046,2.7405326899359954,2.663832356539931,0.18746587012756122,0.17001659374206157,1,1,3,1,0.979969740837119,-0.011539155835734845,-0.011445610690788284,0.021654248323754812,-0.02959183162006737,-3.261209541331112e-06,-0.26013539121114304,-0.058267742266444725,-0.008791418247836464,-0.012253284138483403,0.11331393725278646,-0.08319816084324262,8.999993498192786e-05
