arm,generation,candidateIndex,caseIndex,seed,scenario,activationGain,score,landed,styleBonus,styleRecovered,turnDegrees,reason,variation,touchdown,time,orbitComplete,orbits,maxAltitude,milestones,insertionQuality,insertionReward,insertionHoldQuality,insertionHoldReward,longestStrictInsertionHoldSeconds,conditionalPeriapsis,conditionalPeriapsisEligibleSeconds,strictInsertionHoldProgress,conditionalPeriapsisProgress,censored
"""quarter""",1,5,0,714133,24,1,-616.6155927619501,false,0,false,-0.21038564797152348,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":18910.639977582596,""speed"":34.067973679062284,""lateral"":95.52184032672024,""tilt"":0.4404287718039985}",129.0999999999951,false,0,122.65181868508498,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.037354928444566}]",0.2750159138327279,354.54946033629045,3.797011548058279e-11,24.530363782581134,0,null,0,0,0,false
"""quarter""",1,5,1,553619,25,1,-616.698940661672,false,0,false,-0.26901114294701334,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":17782.39260657815,""speed"":33.99493331410796,""lateral"":92.46229245893625,""tilt"":0.44249633954123874}",128.649999999995,false,0,115.25980309470751,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.040063076428844}]",0.24947638619841606,322.4236240570408,6.655374938414784e-12,23.051960626927954,0,null,0,0,0,false
"""quarter""",1,5,2,564010,26,1,-616.292879349743,false,0,false,-0.2280666805043695,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":18187.51007209151,""speed"":32.376002339759125,""lateral"":96.47175145250733,""tilt"":0.4690302379718539}",126.04999999999498,false,0,109.01942950880019,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.197113724322408}]",0.3322990602376619,414.33307650073715,2.1774310041659418e-12,15.574204218155801,0,null,0,0,0,false
"""quarter""",1,5,3,574401,24,1,-616.6659156696463,false,0,false,-0.22553826048185635,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":18643.903426510587,""speed"":34.41187801975338,""lateral"":94.01955605182668,""tilt"":0.4498633663402321}",129.19999999999513,false,0,121.40118166269238,"[{""name"":""Launch"",""time"":1.6500000000000008,""altitude"":4.163303176827059}]",0.2717108954316546,350.333310850524,3.468720323434885e-11,24.28023637416312,0,null,0,0,0,false
"""quarter""",1,5,4,584792,25,1,-616.7037586964715,false,0,false,-0.2187774495628612,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":18784.839635219647,""speed"":33.47287374011514,""lateral"":94.75910036429724,""tilt"":0.4354516677936312}",128.89999999999506,false,0,125.1777952314446,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.045962229232421}]",0.2831634587855742,364.83170958897796,8.211035212415324e-11,25.03555914482134,0,null,0,0,0,false
"""quarter""",1,5,5,595183,26,1,-617.3154849037594,false,0,false,-0.22357621838665948,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":19406.994816690978,""speed"":33.70215397337456,""lateral"":94.69227447012585,""tilt"":0.4541123390161055}",127.4499999999949,false,0,119.16624176381225,"[{""name"":""Launch"",""time"":1.4500000000000006,""altitude"":4.287547013728963}]",0.3646755933564752,454.63446085117204,3.62843186218238e-11,17.02374886694293,0,null,0,0,0,false
"""quarter""",1,6,0,714133,24,1,-484.1347027145144,false,0,false,-0.015436430375278322,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,155.14999999999773,false,0,12062.44285012639,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.080264761565356},{""name"":""Space"",""time"":100.14999999999773,""altitude"":805.8496818451893}]",0.723200939016569,1067.841126819883,0.008973210537146064,210.76785264457527,0,null,0,0,0,false
"""quarter""",1,6,1,553619,25,1,-494.0233956520772,false,0,false,-0.10412502839241039,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}",null,199.14999999999606,false,0,12000.311717377537,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.037120970466507},{""name"":""Space"",""time"":134.39999999999606,""altitude"":803.0213650703681}]",0.5812400346590868,897.4880415909041,2.474117772054207e-05,200.02968941326466,0,null,0,0,0,false
"""quarter""",1,6,2,564010,26,1,-488.0213866385949,false,0,false,0.03189097388708313,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,199.9499999999959,false,0,12034.508983284242,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.146393667992644},{""name"":""Space"",""time"":136.4499999999959,""altitude"":807.2341321779471}]",0.6538800667862401,984.6560801434881,0.00017802459347854394,200.21362951217426,0,null,0,0,0,false
"""quarter""",1,6,3,574401,24,1,-484.1720737494582,false,0,false,-0.017717456778895944,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}",null,164.6499999999973,false,0,12060.153066477338,"[{""name"":""Launch"",""time"":1.6500000000000008,""altitude"":4.190977872986066},{""name"":""Space"",""time"":108.14999999999732,""altitude"":803.6536552988885}]",0.6929164070127911,1031.4996884153493,0.005266431638228507,206.31971796587422,0,null,0,0,0,false
"""quarter""",1,6,4,584792,25,1,-484.04037695797246,false,0,false,-0.06889067268615376,"""Flight left the recovery corridor""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}",null,152.69999999999783,false,0,11996.929001104972,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.0994230258552875},{""name"":""Space"",""time"":98.94999999999783,""altitude"":806.4767594269415}]",0.7759199897593203,1131.1039877111843,0.02862497884712466,234.3499746165496,0,null,0,0,0,false
"""quarter""",1,6,5,595183,26,1,-485.13384159736864,false,0,false,0.011993558174564517,"""Flight left the recovery corridor""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}",null,154.74999999999756,false,0,12033.398376816827,"[{""name"":""Launch"",""time"":1.4000000000000006,""altitude"":4.004957587507095},{""name"":""Space"",""time"":101.74999999999756,""altitude"":808.0908661297187}]",0.7806295167914562,1136.7554201497474,0.04159219071340258,249.9106288560831,0,null,0,0,0,false
"""quarter""",1,7,0,714133,24,1,-614.850816323952,false,0,false,-0.15461000287226345,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":23024.925779715955,""speed"":42.03747503483035,""lateral"":98.38741569546231,""tilt"":0.42564193360442854}",128.39999999999495,false,0,223.8706988546517,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.115201383003585}]",0.8114103078564393,1018.4665091986575,0.037137233727389286,89.33882024379749,0,204.49901609571862,1.4499999999999176,0,0.9124263258964292,false
"""quarter""",1,7,1,553619,25,1,-615.2288288163027,false,0,false,-0.14532208950389774,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":21595.207864568758,""speed"":40.6610955842356,""lateral"":97.98723215874746,""tilt"":0.434659585712392}",127.5499999999949,false,0,211.05777892292713,"[{""name"":""Launch"",""time"":1.7500000000000009,""altitude"":4.186906970094062}]",0.8171341634330818,1022.7725519042835,0.0478075990898155,99.58067469236403,0,206.62829905984472,2.2999999999998693,0,0.9127394557440948,false
"""quarter""",1,7,2,564010,26,1,-615.6273850375885,false,0,false,-0.14265661002402766,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":21625.907283415956,""speed"":39.55581251987914,""lateral"":99.66663879131977,""tilt"":0.44902188070554705}",125.39999999999502,false,0,200.7507215701236,"[{""name"":""Launch"",""time"":1.5500000000000007,""altitude"":4.025574579597471}]",0.8022034139199147,991.3227712139153,0.03267756340708807,67.89175059852334,0,200.4159054612055,1.249999999999929,0,0.9118258684501773,false
"""quarter""",1,7,3,574401,24,1,-613.8007673446356,false,0,false,-0.11701272031134083,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":23272.322456441638,""speed"":43.56601848828009,""lateral"":100.34929833402221,""tilt"":0.454025603093993}",131.94999999999607,false,0,257.7396368743418,"[{""name"":""Launch"",""time"":1.6500000000000008,""altitude"":4.218870403007623}]",0.7965253255569025,1007.3783180431512,0.038686534734391535,97.97176905613819,0,236.2684817700001,1.4999999999999147,0,0.9170983061426471,false
"""quarter""",1,7,4,584792,25,1,-612.3610604929834,false,0,false,-0.12296481544461971,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":23182.1807588574,""speed"":42.12240467572222,""lateral"":98.93676309498136,""tilt"":0.43661076532523635}",130.04999999999532,false,0,234.01863015696438,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.145016110177236}]",0.8069195532734528,1015.1071899595362,0.047608533927935216,103.93396674491514,0,225.57628931460295,3.149999999999821,0,0.9155259248992064,false
"""quarter""",1,7,5,595183,26,1,-614.5663788245035,false,0,false,-0.16777108161839865,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":22652.378014116315,""speed"":37.3166684998861,""lateral"":98.77387338471793,""tilt"":0.43338227251048217}",124.19999999999509,false,0,204.20380312884473,"[{""name"":""Launch"",""time"":1.4000000000000006,""altitude"":4.048892454310538}]",0.8025209749407776,992.1971418044824,0.0221877780185841,55.79730549785017,0,204.02081415568227,0.8499999999999517,0,0.912356002081718,false
"""quarter""",1,8,0,714133,24,1,-612.9418308507558,false,0,false,0.0924183314585992,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":22816.103109125608,""speed"":40.59875184471537,""lateral"":96.71795506412316,""tilt"":0.15549994732814104}",181.25000000000696,false,0,195.41725024906398,"[{""name"":""Launch"",""time"":4.049999999999994,""altitude"":4.051649469029433}]",0.30496213163230357,405.0380080085771,3.7049838216901675e-10,39.083450494410855,0,null,0,0,0,false
"""quarter""",1,8,1,553619,25,1,-613.0466596850443,false,0,false,-0.06344223148519121,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":18643.549861888685,""speed"":39.8157427790866,""lateral"":93.79533561320933,""tilt"":0.16649595751961063}",180.1000000000067,false,0,176.42996341659187,"[{""name"":""Launch"",""time"":6.299999999999986,""altitude"":4.042490938639226}]",0.2657316818051445,354.16401084949183,2.0671571364247083e-11,35.28599270812426,0,null,0,0,0,false
"""quarter""",1,8,2,564010,26,1,-612.7215811539929,false,0,false,0.06815626344892839,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":22389.262212330785,""speed"":40.02161324541872,""lateral"":95.82976298376069,""tilt"":0.1719246037943136}",177.60000000000613,false,0,182.19017146464145,"[{""name"":""Launch"",""time"":3.8499999999999943,""altitude"":4.05800945171738}]",0.3522027716948587,448.67049338592204,1.1528108496267964e-11,26.027167365925365,0,null,0,0,0,false
"""quarter""",1,8,3,574401,24,1,-612.7866107989477,false,0,false,0.07471077615274405,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":22108.468793903852,""speed"":40.95551120020637,""lateral"":95.90027004951607,""tilt"":0.16596146370547102}",181.30000000000697,false,0,194.9989352445834,"[{""name"":""Launch"",""time"":4.399999999999992,""altitude"":4.026818119031921}]",0.2854929697582129,381.5913507587722,9.693257049486008e-11,38.999787165235766,0,null,0,0,0,false
"""quarter""",1,8,4,584792,25,1,-613.4717730593884,false,0,false,0.018117928776779233,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":23032.947708340405,""speed"":40.854026516410244,""lateral"":96.14555912782937,""tilt"":0.15753925414719452}",181.75000000000708,false,0,198.42725491013036,"[{""name"":""Launch"",""time"":3.7499999999999947,""altitude"":4.066836815229307}]",0.3091161269029317,410.62480326554413,4.94786993032331e-10,39.68545157577046,0,null,0,0,0,false
"""quarter""",1,8,5,595183,26,1,-617.6953379627638,false,0,false,0.19543307043764804,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":26060.7947137563,""speed"":41.13718630719834,""lateral"":97.78409267936462,""tilt"":0.17148844756549167}",179.80000000000663,false,0,207.00979058163156,"[{""name"":""Launch"",""time"":2.6999999999999984,""altitude"":4.032237737961909}]",0.4066071974787596,517.5014642004589,7.320513537572899e-10,29.57282810440899,0,null,0,0,0,false
"""quarter""",1,9,0,714133,24,1,-612.8444728685182,false,0,false,-0.0600657811590755,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":22013.20454875765,""speed"":39.644431181196246,""lateral"":98.47881397116305,""tilt"":0.3357737781046957}",137.19999999999695,false,0,196.67152219488364,"[{""name"":""Launch"",""time"":1.850000000000001,""altitude"":4.0463048075627945}]",0.5114969975843282,653.1307015401705,5.750604022702415e-06,39.34120516380396,0,null,0,0,0,false
"""quarter""",1,9,1,553619,25,1,-615.9333537566515,false,0,false,-0.12828719114553713,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":20156.329814286782,""speed"":38.149766758825294,""lateral"":96.32690835343796,""tilt"":0.3389226838883308}",135.1999999999965,false,0,172.406869566353,"[{""name"":""Launch"",""time"":2.0500000000000007,""altitude"":4.091900280862626}]",0.3713972569554061,480.1580822597579,1.5583147334064e-08,34.481392613047404,0,null,0,0,0,false
"""quarter""",1,9,2,564010,26,1,-614.3619012524726,false,0,false,-0.10088106187095867,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":20627.451470835687,""speed"":37.16505884943557,""lateral"":97.15577473891297,""tilt"":0.338369424237663}",132.1499999999958,false,0,158.17451087321405,"[{""name"":""Launch"",""time"":1.800000000000001,""altitude"":4.057096995433978}]",0.44660479717232027,558.5221153029578,8.324890077002471e-09,22.59636868604153,0,null,0,0,0,false
"""quarter""",1,9,3,574401,24,1,-612.2651550177358,false,0,false,-0.07613166082973237,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":21437.01215203068,""speed"":39.38219264087713,""lateral"":97.48532714153991,""tilt"":0.3176885120492282}",136.4999999999968,false,0,186.6682344698615,"[{""name"":""Launch"",""time"":1.900000000000001,""altitude"":4.0979495263285965}]",0.43771380373799834,562.5902113795703,4.7596445403675566e-07,37.334218051317144,0,null,0,0,0,false
"""quarter""",1,9,4,584792,25,1,-612.1326045913706,false,0,false,-0.05602929761862581,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":21842.38394273688,""speed"":39.45071878294421,""lateral"":97.44635419629462,""tilt"":0.34663994860682457}",136.74999999999685,false,0,190.44250446998663,"[{""name"":""Launch"",""time"":1.850000000000001,""altitude"":4.163534912918285}]",0.48521188326349074,620.3427608101862,4.094520381142721e-06,38.09341431845469,0,null,0,0,0,false
"""quarter""",1,9,5,595183,26,1,-610.5426145404263,false,0,false,-0.03323031488833272,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":22475.029084567275,""speed"":39.13191617222759,""lateral"":98.35841017559727,""tilt"":0.35629092003626145}",134.2999999999963,false,0,184.09403871800924,"[{""name"":""Launch"",""time"":1.6000000000000008,""altitude"":4.081215683898122}]",0.5171724944530127,646.9061417319023,5.355442662173833e-07,26.299791041406497,0,null,0,0,0,false
"""quarter""",1,10,0,714133,24,1,-623.1616571774377,false,0,false,-0.40840624820924853,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":17772.82864962763,""speed"":21.6243009965365,""lateral"":63.28082750262618,""tilt"":0.3259587229971641}",175.3000000000056,false,0,61.145249834029244,"[{""name"":""Launch"",""time"":2.25,""altitude"":4.020435797318012}]",0.17382571317858514,220.81990578110802,4.757450458466935e-15,12.229049966811557,0,null,0,0,0,false
"""quarter""",1,10,1,553619,25,1,-622.7059722587529,false,0,false,-0.42404382142561026,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":16272.229636505703,""speed"":21.75946859617172,""lateral"":62.12091047474333,""tilt"":0.3409732529328864}",172.45000000000496,false,0,55.283758090875764,"[{""name"":""Launch"",""time"":2.6999999999999984,""altitude"":4.024519177984692}]",0.1668039936709733,211.2215440233431,2.0611173944750205e-15,11.056751618177627,0,null,0,0,0,false
"""quarter""",1,10,2,564010,26,1,-622.5777271046986,false,0,false,-0.3729468419910091,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":17568.625936020424,""speed"":22.682496230127178,""lateral"":68.35578791246897,""tilt"":0.4298681536447659}",170.95000000000462,false,0,55.58428866377423,"[{""name"":""Launch"",""time"":2.1500000000000004,""altitude"":4.018134604834826}]",0.2469857749485333,304.3235426044934,5.481144599615382e-16,7.94061266625412,0,null,0,0,0,false
"""quarter""",1,10,3,574401,24,1,-622.371882573214,false,0,false,-0.40689552828140435,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":17531.136446816752,""speed"":22.957807983255638,""lateral"":64.47672847121918,""tilt"":0.36571550460834273}",175.35000000000562,false,0,59.19562415643374,"[{""name"":""Launch"",""time"":2.3499999999999996,""altitude"":4.047908457710834}]",0.17315291123750295,219.62261831629027,4.371761307518119e-15,11.839124831291993,0,null,0,0,0,false
"""quarter""",1,10,4,584792,25,1,-622.9691132883721,false,0,false,-0.41705473702923157,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":17767.098106385212,""speed"":22.38742352693849,""lateral"":63.70585943154084,""tilt"":0.339082728255448}",175.85000000000574,false,0,59.983499828055116,"[{""name"":""Launch"",""time"":2.2,""altitude"":4.001286679507448}]",0.17365884055388817,220.3873086302768,4.780852744836579e-15,11.99669996561676,0,null,0,0,0,false
"""quarter""",1,10,5,595183,26,1,-624.1976032741858,false,0,false,-0.39833698435274933,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":19380.17225363289,""speed"":23.813888985436524,""lateral"":69.40372394521405,""tilt"":0.43163795294745855}",174.8500000000055,false,0,65.64143125880763,"[{""name"":""Launch"",""time"":1.850000000000001,""altitude"":4.130560065392341}]",0.2555239130268945,316.0060429549602,1.4467909546507253e-15,9.37734732268854,0,null,0,0,0,false
"""quarter""",1,11,0,714133,24,1,-620.5169398135859,false,0,false,-0.2683490903186891,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":21018.26095523843,""speed"":37.40116445163577,""lateral"":90.742674838148,""tilt"":0.4405982269507789}",159.55000000000203,false,0,139.15381942656487,"[{""name"":""Launch"",""time"":2.000000000000001,""altitude"":4.118697789998096}]",0.22041332998893493,292.3267598720349,5.627774719269855e-13,27.830763885988308,0,null,0,0,0,false
"""quarter""",1,11,1,553619,25,1,-619.9986201590514,false,0,false,-0.3366249968907493,"""Returned before completing an orbit""","{""level"":0.4,""mass"":1.083884693447206,""thrust"":1.016267903124684,""servo"":1.2656766754682975,""wind"":0.8935277738499552,""deck"":1.0097203840138167,""noise"":0.004}","{""error"":19345.965440494307,""speed"":36.01088482683869,""lateral"":91.99104219300473,""tilt"":0.4612132124597082}",157.15000000000148,false,0,128.77122886641155,"[{""name"":""Launch"",""time"":2.25,""altitude"":4.112941285881131}]",0.21573471586326598,284.6359048092015,3.4860620205372174e-13,25.754245773700635,0,null,0,0,0,false
"""quarter""",1,11,2,564010,26,1,-619.9258948718738,false,0,false,-0.2388491322824537,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":20269.142080321868,""speed"":35.756488669884966,""lateral"":89.39090472011155,""tilt"":0.4573780416846994}",154.90000000000097,false,0,123.16439657987098,"[{""name"":""Launch"",""time"":1.900000000000001,""altitude"":4.101912223004362}]",0.29245439002984336,368.54018183293647,6.121948645222955e-14,17.59491379719789,0,null,0,0,0,false
"""quarter""",1,11,3,574401,24,1,-621.0733176102318,false,0,false,-0.277443382646766,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9880963761575715,""thrust"":0.9758886126282802,""servo"":1.0354448425912663,""wind"":1.0759237686473,""deck"":1.0029663443630197,""noise"":0.004}","{""error"":20780.379655823363,""speed"":37.60256374921486,""lateral"":90.93107990165345,""tilt"":0.44003174559878455}",159.35000000000198,false,0,141.46596906913382,"[{""name"":""Launch"",""time"":2.0500000000000007,""altitude"":4.1646754502848875}]",0.22189297610185324,294.56476513605065,6.22147247497729e-13,28.29319381457334,0,null,0,0,0,false
"""quarter""",1,11,4,584792,25,1,-620.6816362980053,false,0,false,-0.259403133053113,"""Returned before completing an orbit""","{""level"":0,""mass"":1,""thrust"":1,""servo"":1,""wind"":1,""deck"":1,""noise"":0}","{""error"":20979.1141543761,""speed"":37.45437938322356,""lateral"":91.15056977003832,""tilt"":0.4580474635339099}",159.450000000002,false,0,139.0665116978478,"[{""name"":""Launch"",""time"":2.000000000000001,""altitude"":4.170983910290268}]",0.22018629946431173,292.03686169674364,5.620675308483209e-13,27.813302340244046,0,null,0,0,0,false
"""quarter""",1,11,5,595183,26,1,-620.2828046599047,false,0,false,-0.09267650085000563,"""Returned before completing an orbit""","{""level"":0.4,""mass"":0.9232269751103548,""thrust"":1.0010613402122572,""servo"":0.9288705509315058,""wind"":0.8966846210417573,""deck"":0.9705989637064307,""noise"":0.004}","{""error"":22542.714254404447,""speed"":37.48589507265166,""lateral"":92.07503662097305,""tilt"":0.45106889673359996}",158.65000000000182,false,0,145.79949057958336,"[{""name"":""Launch"",""time"":1.6500000000000008,""altitude"":4.040016056067399}]",0.3168744091566927,401.07778964225736,6.291051178779443e-13,20.82849865498112,0,null,0,0,0,false
