model,mode,caseIndex,scenario,seed,variability,landed,reason,score,time,turnDegrees,error,speed,lateral,tilt,positionMargin,speedMargin,lateralMargin,tiltMargin
candidate,no-instruments,31,7,98884670,0.4,False,Flight terminated,-1014.7008706958071,1.5500000000000007,-0.013587166052617342,,,,,,,,
candidate,no-instruments,32,8,98989399,0.4,False,Flight terminated,-1013.1044201552468,1.5500000000000007,-0.011673919167337874,,,,,,,,
candidate,no-instruments,33,9,99094128,0.4,False,Flight terminated,-1013.9346631240732,1.5500000000000007,-0.009909300999621772,,,,,,,,
candidate,no-instruments,34,10,99198857,0.4,False,Flight terminated,-1013.0318635389818,1.5500000000000007,-0.011666033369668682,,,,,,,,
candidate,no-instruments,35,11,99303586,0.4,False,Flight terminated,-1011.6044418971587,1.5500000000000007,-0.010364048746422489,,,,,,,,
candidate,no-instruments,36,12,99408315,0.4,False,Flight terminated,-1012.9635283959212,1.5500000000000007,-0.01262348853565037,,,,,,,,
candidate,no-instruments,37,13,99513044,0.4,False,Flight terminated,-1013.785930444593,1.5500000000000007,-0.01136908992826445,,,,,,,,
candidate,no-instruments,38,14,99617773,0.4,False,Flight terminated,-1011.6277546334607,1.6000000000000008,-0.013735130795443204,,,,,,,,
candidate,no-instruments,39,15,99722502,0.4,False,Flight terminated,-1012.4393236752798,1.6000000000000008,-0.011618917813031053,,,,,,,,
candidate,no-instruments,40,16,99827231,0.4,False,Flight terminated,-1013.352663740613,1.5500000000000007,-0.01207067969355926,,,,,,,,
candidate,no-instruments,41,17,99931960,0.4,False,Flight terminated,-1013.4779676542292,1.5500000000000007,17.924330352206535,,,,,,,,
candidate,no-instruments,42,18,100036689,0.4,False,Flight terminated,-1010.7869894306806,1.5500000000000007,-0.012419676858887896,,,,,,,,
candidate,no-instruments,43,19,100141418,0.4,False,Flight terminated,-1012.1908502258011,1.5500000000000007,-0.010128932925815026,,,,,,,,
candidate,no-instruments,44,20,100246147,0.4,False,Flight terminated,-1011.8097287883041,1.5500000000000007,-0.011418406797329377,,,,,,,,
candidate,no-instruments,45,21,100350876,0.4,False,Flight terminated,-1012.441162537988,1.6000000000000008,-0.01212704527114402,,,,,,,,
candidate,no-instruments,46,22,100455605,0.4,False,Flight terminated,-1012.9120188399635,1.5500000000000007,-0.009087694088834726,,,,,,,,
candidate,no-instruments,47,23,100560334,0.4,False,Flight terminated,-1014.5930661408584,1.6000000000000008,-0.012276233027246354,,,,,,,,
candidate,no-instruments,48,0,100665063,0,False,Flight terminated,-1013.1754985608702,1.5500000000000007,-0.009058986954543128,,,,,,,,
candidate,no-instruments,49,1,100769792,0,False,Flight terminated,-1012.3654938057693,1.5500000000000007,-0.01080971456188732,,,,,,,,
candidate,no-instruments,50,2,100874521,0,False,Flight terminated,-1012.2680196895345,1.5000000000000007,-0.009690834418169567,,,,,,,,
candidate,no-instruments,51,3,100979250,0,False,Flight terminated,-1012.1301875728606,1.5500000000000007,-0.011999137077192941,,,,,,,,
candidate,no-instruments,52,4,101083979,0,False,Flight terminated,-1012.777254512259,1.5500000000000007,-0.009544207202169877,,,,,,,,
candidate,no-instruments,53,5,101188708,0,False,Flight terminated,-1013.3750790122511,1.5500000000000007,-0.009994916331824713,,,,,,,,
candidate,no-instruments,54,6,101293437,0,False,Flight terminated,-1013.7162095074731,1.5500000000000007,-0.009762791144136569,,,,,,,,
candidate,no-instruments,55,7,101398166,0,False,Flight terminated,-1014.4017270658702,1.5500000000000007,-0.009798502157839145,,,,,,,,
candidate,no-instruments,56,8,101502895,0,False,Flight terminated,-1011.6226021003089,1.5500000000000007,-0.01189232225332313,,,,,,,,
candidate,no-instruments,57,9,101607624,0,False,Flight terminated,-1013.2529877024234,1.5500000000000007,-0.012447707957065623,,,,,,,,
candidate,no-instruments,58,10,101712353,0,False,Flight terminated,-1014.2377551164105,1.5500000000000007,-0.01251933029916646,,,,,,,,
candidate,no-instruments,59,11,101817082,0,False,Flight terminated,-1011.4605736287153,1.5500000000000007,-0.011404877761295769,,,,,,,,
candidate,no-instruments,60,12,101921811,0,False,Flight terminated,-1013.2465396369809,1.5500000000000007,-0.010878051930994195,,,,,,,,
candidate,no-instruments,61,13,102026540,0,False,Flight terminated,-1013.8980237378528,1.6000000000000008,-0.012821667873840826,,,,,,,,
candidate,no-instruments,62,14,102131269,0,False,Flight terminated,-1010.5784320384873,1.5500000000000007,-0.011525670173803565,,,,,,,,
candidate,no-instruments,63,15,102235998,0,False,Flight terminated,-1011.3641331832278,1.6500000000000008,-0.009112371713090994,,,,,,,,
candidate,no-instruments,64,16,102340727,0,False,Flight terminated,-1012.7960567926679,1.5500000000000007,-0.011389506969228885,,,,,,,,
candidate,no-instruments,65,17,102445456,0,False,Flight terminated,-1013.288221028293,1.5500000000000007,17.987083533943803,,,,,,,,
candidate,no-instruments,66,18,102550185,0,False,Flight terminated,-1011.945511930522,1.5500000000000007,-0.011955643319286495,,,,,,,,
candidate,no-instruments,67,19,102654914,0,False,Flight terminated,-1012.739162105756,1.5500000000000007,-0.010041265222031609,,,,,,,,
candidate,no-instruments,68,20,102759643,0,False,Flight terminated,-1013.2968492980223,1.5500000000000007,-0.011552526911807321,,,,,,,,
candidate,no-instruments,69,21,102864372,0,False,Flight terminated,-1013.1991666812293,1.5500000000000007,-0.011424766942344148,,,,,,,,
candidate,no-instruments,70,22,102969101,0,False,Flight terminated,-1013.0446687897585,1.5500000000000007,-0.009759481739727327,,,,,,,,
candidate,no-instruments,71,23,103073830,0,False,Flight terminated,-1013.1547784265075,1.5500000000000007,-0.010554715701845838,,,,,,,,
candidate,no-instruments,72,0,103178559,0.4,False,Flight terminated,-1012.6133918387047,1.5500000000000007,-0.007470927034810536,,,,,,,,
candidate,no-instruments,73,1,103283288,0.4,False,Flight terminated,-1014.1347038702555,1.5500000000000007,-0.010337838418252289,,,,,,,,
candidate,no-instruments,74,2,103388017,0.4,False,Flight terminated,-1012.4842361463515,1.5500000000000007,-0.010486531170036477,,,,,,,,
candidate,no-instruments,75,3,103492746,0.4,False,Flight terminated,-1012.3879776387847,1.5500000000000007,-0.011901466720500338,,,,,,,,
candidate,no-instruments,76,4,103597475,0.4,False,Flight terminated,-1014.3865580094205,1.6000000000000008,-0.01192993643515686,,,,,,,,
candidate,no-instruments,77,5,103702204,0.4,False,Flight terminated,-1013.9407984877355,1.5500000000000007,-0.010875655666558954,,,,,,,,
candidate,no-instruments,78,6,103806933,0.4,False,Flight terminated,-1013.9160053903968,1.5500000000000007,-0.009928581494747239,,,,,,,,
candidate,no-instruments,79,7,103911662,0.4,False,Flight terminated,-1012.3581390373089,1.5500000000000007,-0.011366321740074315,,,,,,,,
candidate,no-instruments,80,8,104016391,0.4,False,Flight terminated,-1011.7192403146488,1.5500000000000007,-0.011632147982911222,,,,,,,,
candidate,no-instruments,81,9,104121120,0.4,False,Flight terminated,-1015.3471536591769,1.5500000000000007,-0.011856317125702233,,,,,,,,
candidate,no-instruments,82,10,104225849,0.4,False,Flight terminated,-1013.7179749944538,1.5500000000000007,-0.01268003389545758,,,,,,,,
candidate,no-instruments,83,11,104330578,0.4,False,Flight terminated,-1016.0265282026966,1.5500000000000007,-0.01247523779277108,,,,,,,,
candidate,no-instruments,84,12,104435307,0.4,False,Flight terminated,-1012.0310275786486,1.5500000000000007,-0.011940905787289569,,,,,,,,
candidate,no-instruments,85,13,104540036,0.4,False,Flight terminated,-1013.0739761754669,1.5500000000000007,-0.011574704233204069,,,,,,,,
candidate,no-instruments,86,14,104644765,0.4,False,Flight terminated,-1011.7255801331746,1.5500000000000007,-0.012760061220168047,,,,,,,,
candidate,no-instruments,87,15,104749494,0.4,False,Flight terminated,-1011.149531401459,1.6000000000000008,-0.00845481389948893,,,,,,,,
candidate,no-instruments,88,16,104854223,0.4,False,Flight terminated,-1013.1497607064075,1.5500000000000007,-0.011829395118646498,,,,,,,,
candidate,no-instruments,89,17,104958952,0.4,False,Flight terminated,-1014.6430919860144,1.5500000000000007,17.81676047917664,,,,,,,,
candidate,no-instruments,90,18,105063681,0.4,False,Flight terminated,-1012.9018113131563,1.5000000000000007,-0.009999100493842374,,,,,,,,
candidate,no-instruments,91,19,105168410,0.4,False,Flight terminated,-1012.4583446023452,1.6000000000000008,-0.012599812946480987,,,,,,,,
candidate,no-instruments,92,20,105273139,0.4,False,Flight terminated,-1014.3321542602454,1.5500000000000007,-0.01233367752689709,,,,,,,,
candidate,no-instruments,93,21,105377868,0.4,False,Flight terminated,-1014.1069950255313,1.5500000000000007,-0.009676589032260586,,,,,,,,
candidate,no-instruments,94,22,105482597,0.4,False,Flight terminated,-1013.9408738639802,1.5500000000000007,-0.009382667137661935,,,,,,,,
candidate,no-instruments,95,23,105587326,0.4,False,Flight terminated,-1012.4110152992098,1.5000000000000007,-0.009291698962980655,,,,,,,,
released,normal,0,0,95638071,0,True,Touchdown,76.77300936658406,26.850000000000247,0.0355165785808144,4.499199448732846,2.070471442803398,0.7709627151390099,0.010560887221513651,6.500800551267154,1.5295285571966022,2.22903728486099,0.18943911277848635
released,normal,1,1,95742800,0,True,Touchdown,56.387233457826014,43.59999999999966,0.10630045801351398,5.624153178363504,1.820334091492583,0.7789865160136947,0.007548610529187773,5.375846821636496,1.7796659085074171,2.2210134839863054,0.19245138947081225
released,normal,2,2,95847529,0,True,Touchdown,-30.255249825413287,58.799999999998796,0.08072738510605947,5.693321885410781,2.042781044985491,1.742849289492103,0.009011349042456478,5.306678114589219,1.557218955014509,1.257150710507897,0.19098865095754353
released,normal,3,3,95952258,0,False,Missed the ship,-157.47766228119286,52.149999999999174,0.0022267042950384233,12.068872367335114,1.568616253164548,1.9493574996400753,0.04985996035953512,-1.0688723673351141,2.031383746835452,1.0506425003599247,0.1501400396404649
released,normal,4,4,96056987,0,False,Lateral impact,-192.34928985221273,59.64999999999875,0.036719883823084484,9.455081970228605,2.1366985950433053,3.230453662756005,0.0801140044563875,1.5449180297713951,1.4633014049566948,-0.23045366275600498,0.11988599554361251
released,normal,5,5,96161716,0,False,Lateral impact,-204.19110891419513,64.44999999999848,0.03173006523573286,8.210202464714966,2.041087300115145,4.598971275914371,0.08084742735078164,2.789797535285034,1.5589126998848553,-1.598971275914371,0.11915257264921837
released,normal,6,6,96266445,0,True,Touchdown,-30.048762968748036,58.84999999999879,0.009239483631989833,5.065850876907099,2.6671818053218517,2.295591833103739,0.10667079753919123,5.934149123092901,0.9328181946781484,0.7044081668962612,0.09332920246080878
released,normal,7,7,96371174,0,False,Lateral impact,-184.12427912276127,59.24999999999877,-0.11813243468327314,6.566102153598591,3.161768081121799,4.8264538122338845,0.08519663314569713,4.433897846401409,0.4382319188782011,-1.8264538122338845,0.11480336685430288
released,normal,8,8,96475903,0,True,Touchdown,10.676148122207735,44.5999999999996,0.04614929347575276,5.82951935205714,1.9421434571927205,0.7107324375590669,0.026381112622665626,1.1704806479428598,1.6578565428072796,2.289267562440933,0.17361888737733439
released,normal,9,9,96580632,0,False,Missed the ship,-146.07440836067815,46.04999999999952,0.04286205085112554,11.235879221225053,2.1784364078003335,2.196714719238851,0.10389930272765228,-0.23587922122505312,1.4215635921996665,0.8032852807611488,0.09610069727234773
released,normal,10,10,96685361,0,True,Touchdown,-14.02129140425545,52.09999999999918,0.07144249495636519,6.863312892572917,1.736983515081232,1.5650457150471233,0.009407452964491093,4.136687107427083,1.863016484918768,1.4349542849528767,0.19059254703550893
released,normal,11,11,96790090,0,False,Missed the ship,-169.19361511001148,53.84999999999908,0.08863808463763893,18.350590452819105,1.6208900657996588,2.2365050021594244,0.10601691909431174,-7.350590452819105,1.9791099342003413,0.7634949978405756,0.09398308090568827
released,normal,12,12,96894819,0,True,Touchdown,-13.984120186783912,50.29999999999928,0.01893754493671086,5.764907785234864,2.1685989747981984,1.0048957166528607,0.046006106871361016,5.235092214765136,1.4314010252018017,1.9951042833471393,0.15399389312863898
released,normal,13,13,96999548,0,False,Missed the ship,-255.56714329773104,54.74999999999903,0.050589147421146605,74.32451114226492,1.6556519399034337,1.94186622837629,0.19851411980442604,-63.324511142264925,1.9443480600965664,1.05813377162371,0.0014858801955739687
released,normal,14,14,97104277,0,True,Touchdown,57.74030546917476,41.54999999999978,-0.03034226707884955,7.483903664686818,1.9862494115242197,0.8823070148378873,0.05241592809706267,3.5160963353131818,1.6137505884757803,2.1176929851621127,0.14758407190293735
released,normal,15,15,97209006,0,True,Touchdown,-2.9466793104172666,48.1999999999994,0.14867687937270985,3.4738921807567986,1.6649481108242,0.6304695630655661,0.0377091366160406,7.526107819243201,1.9350518891758002,2.3695304369344337,0.16229086338395943
released,normal,16,16,97313735,0,True,Touchdown,-19.283797866513126,53.09999999999912,0.15526671631522432,3.208253943745272,2.278551425392941,1.0518653661517328,0.09614548447647553,7.791746056254728,1.321448574607059,1.9481346338482672,0.10385451552352448
released,normal,17,17,97418464,0,True,Touchdown,-43.833879451194306,61.94999999999862,17.863879316098668,8.625371318934073,1.6108751874800415,1.4985096075136035,0.035511929606236003,2.3746286810659267,1.9891248125199585,1.5014903924863965,0.164488070393764
released,normal,18,18,97523193,0,False,Approach timed out,-355.51341301116906,65.04999999999845,0.2830406495011407,,,,,,,,
released,normal,19,19,97627922,0,False,Missed the ship,-210.51833181555145,64.89999999999846,0.06988440545609595,12.47396414534725,1.9471766786071503,4.878245254745623,0.08464568842142735,-4.473964145347249,1.6528233213928498,-1.8782452547456234,0.11535431157857266
released,normal,20,20,97732651,0,True,Touchdown,-20.394196014667713,57.19999999999889,0.10069320714897201,2.7403654182110757,2.079840009444975,1.5418264220542313,0.11130577687175942,8.259634581788925,1.5201599905550252,1.4581735779457687,0.08869422312824059
released,normal,21,21,97837380,0,True,Touchdown,-22.515158469383053,56.699999999998916,0.10189818294435662,7.01502148321155,2.9635505081009272,1.6189578523368613,0.13820950463965787,3.98497851678845,0.6364494918990729,1.3810421476631387,0.061790495360342146
released,normal,22,22,97942109,0,True,Touchdown,-11.56762613621504,56.79999999999891,-0.11460826748786598,2.3496142767611516,3.1822434759822373,2.5143583410508596,0.14204545031957072,8.650385723238848,0.41775652401776275,0.48564165894914035,0.05795454968042929
released,normal,23,23,98046838,0,True,Touchdown,-28.563704262131765,59.24999999999877,-0.18339059111411404,9.348526916348339,3.272020907299845,2.213025495578569,0.020480996107292083,1.651473083651661,0.32797909270015513,0.7869745044214311,0.17951900389270792
released,normal,24,0,98151567,0.4,True,Touchdown,71.34413200441281,30.800000000000303,0.08316308088240497,1.1368799439668469,2.053683787598291,0.053136612774217,0.03086979683930827,9.863120056033154,1.5463162124017091,2.946863387225783,0.16913020316069174
released,normal,25,1,98256296,0.4,True,Touchdown,61.79272087468479,41.84999999999976,0.03720181267262641,3.005742767533277,2.1914443586936594,1.2194337645345117,0.024919387173321227,7.9942572324667225,1.4085556413063407,1.7805662354654883,0.17508061282667878
released,normal,26,2,98361025,0.4,True,Touchdown,-40.59085491926707,61.449999999998646,0.20850231142732692,5.307240211153815,1.9091934666901242,0.3669325960315777,0.011704798730803023,5.692759788846185,1.6908065333098758,2.6330674039684223,0.188295201269197
released,normal,27,3,98465754,0.4,True,Touchdown,-19.099413761615367,52.79999999999914,0.05893767486015225,4.201168780487928,1.9796529135346874,1.8907903491982034,0.0533322100695242,6.798831219512072,1.6203470864653127,1.1092096508017966,0.1466677899304758
released,normal,28,4,98570483,0.4,True,Touchdown,-43.23814108591276,61.299999999998654,0.0569843750582379,2.649529677583233,1.7737045704180536,2.5713748158896994,0.08434211232565512,8.350470322416767,1.8262954295819465,0.4286251841103006,0.11565788767434489
released,normal,29,5,98675212,0.4,False,Missed the ship,-201.95256687090355,64.2499999999985,0.05600967778053348,14.092116034008285,2.00739409186843,3.1345419596346047,0.06396865716018939,-3.092116034008285,1.5926059081315702,-0.1345419596346047,0.1360313428398106
released,normal,30,6,98779941,0.4,False,Lateral impact,-180.52153206380905,57.79999999999885,0.03308440667335095,7.300075452660316,2.459814210978825,3.709978340963729,0.0612630124833561,3.699924547339684,1.1401857890211753,-0.7099783409637288,0.13873698751664393
released,normal,31,7,98884670,0.4,False,Attitude at impact,-206.5268454487774,58.39999999999882,-0.07035188070318284,7.397692155311034,3.594033539534697,5.772209539810848,0.24333631052681495,3.6023078446889656,0.005966460465303136,-2.7722095398108477,-0.04333631052681494
released,normal,32,8,98989399,0.4,True,Touchdown,4.2076094151710635,46.499999999999496,0.07247309475541451,4.438666222042595,1.6381086248048968,0.8716835399340024,0.020697075147841255,2.5613337779574046,1.9618913751951033,2.1283164600659976,0.17930292485215876
released,normal,33,9,99094128,0.4,True,Touchdown,-1.3531623911960793,46.94999999999947,0.05919515261962269,0.8162368906367953,1.9931178639139673,2.3017419296774198,0.023130916177973346,10.183763109363206,1.6068821360860328,0.6982580703225802,0.17686908382202665
released,normal,34,10,99198857,0.4,True,Touchdown,-13.702893627525583,52.04999999999918,0.005124066545319699,4.9546170751168646,2.3352779849941667,2.937606122539449,0.04356694171609423,6.0453829248831354,1.2647220150058334,0.06239387746055103,0.15643305828390577
released,normal,35,11,99303586,0.4,False,Missed the ship,-163.04670879361927,52.19999999999917,0.039275068197241296,13.987092246414427,1.7234360622502347,1.236051060079553,0.15276266017550794,-2.987092246414427,1.8765639377497654,1.763948939920447,0.047237339824492075
released,normal,36,12,99408315,0.4,True,Touchdown,-19.397890901912035,51.99999999999918,0.11592310495185086,5.727349661325625,1.8920836052717827,1.7251028790186937,0.05017554762900887,5.272650338674375,1.7079163947282174,1.2748971209813063,0.14982445237099115
released,normal,37,13,99513044,0.4,False,Missed the ship,-259.3269570395912,55.199999999999,0.015236609400569607,77.00083217957334,1.6876257654662337,2.6420335961329853,0.20820212199153615,-66.00083217957334,1.9123742345337664,0.3579664038670147,-0.008202121991536138
released,normal,38,14,99617773,0.4,True,Touchdown,61.92215524039283,39.04999999999992,-0.039655679620412,4.4001099157023225,1.9738505035898017,0.7951466662408003,0.041642526297156576,6.5998900842976775,1.6261494964101983,2.2048533337592,0.15835747370284342
released,normal,39,15,99722502,0.4,True,Touchdown,-12.237724721707352,51.49999999999921,0.17235131265724435,2.6615542159661216,1.7486277118157874,1.5298408825373708,0.07152616870578692,8.338445784033878,1.8513722881842127,1.4701591174626292,0.12847383129421308
released,normal,40,16,99827231,0.4,True,Touchdown,-25.26173651598492,56.24999999999894,0.1043041507581796,8.385286204381568,1.901085738091068,2.0713291011367536,0.10353488953029628,2.6147137956184316,1.6989142619089321,0.9286708988632464,0.09646511046970373
released,normal,41,17,99931960,0.4,False,Missed the ship,-181.71755347389734,59.44999999999876,17.919152188403753,12.919213455679861,2.32144467939006,1.5267681101233888,0.1282048131755427,-1.919213455679861,1.2785553206099403,1.4732318898766112,0.07179518682445732
released,normal,42,18,100036689,0.4,False,Approach timed out,-366.37519140700874,65.04999999999845,0.28802577241687366,,,,,,,,
released,normal,43,19,100141418,0.4,False,Approach timed out,-183.95736116465986,65.04999999999845,0.051537222846401165,,,,,,,,
released,normal,44,20,100246147,0.4,True,Touchdown,-16.37731882365955,56.9999999999989,0.08000480531339452,8.057709182513712,2.471103565084073,1.523641432411165,0.0844498508706069,2.9422908174862883,1.128896434915927,1.476358567588835,0.11555014912939311
released,normal,45,21,100350876,0.4,True,Touchdown,-15.784232337055286,54.89999999999902,0.08860373991269613,10.535935214441391,2.537932864194143,2.8199720741852015,0.16035470855779163,0.46406478555860886,1.062067135805857,0.18002792581479854,0.03964529144220838
released,normal,46,22,100455605,0.4,False,Lateral impact,-164.07937171163945,56.79999999999891,-0.11510408178846192,5.2402464315094015,3.1096858278758144,3.402662753925979,0.03613209269607906,5.7597535684905985,0.4903141721241857,-0.40266275392597883,0.16386790730392095
released,normal,47,23,100560334,0.4,False,Lateral impact,-182.23862530723355,60.399999999998705,-0.2516087282222849,5.206744770897181,2.89765614995268,3.619033528407793,0.035353341743438495,5.793255229102819,0.70234385004732,-0.619033528407793,0.16464665825656152
released,normal,48,0,100665063,0,True,Touchdown,78.7451547843313,25.500000000000227,-0.0026955352494471394,3.655092507172047,1.97068796291574,0.24716880950792733,0.023214188875940758,7.344907492827954,1.62931203708426,2.752831190492073,0.17678581112405925
released,normal,49,1,100769792,0,True,Touchdown,61.31676512391534,42.59999999999972,0.09518170326014833,3.175323261863053,1.8717234491808443,0.8890898620438761,0.002425931316735305,7.824676738136947,1.7282765508191558,2.110910137956124,0.19757406868326471
released,normal,50,2,100874521,0,True,Touchdown,-20.446175294549036,55.499999999998984,0.12116210289104447,6.474514956095979,1.8774816623383963,1.1958464583130661,0.023220383082011423,4.525485043904021,1.7225183376616038,1.8041535416869339,0.1767796169179886
released,normal,51,3,100979250,0,True,Touchdown,-8.993021449385708,49.79999999999931,0.14439713485671168,2.1429097630777614,1.7968605831731446,1.6527194500568667,0.029200380245327315,8.85709023692224,1.8031394168268555,1.3472805499431333,0.1707996197546727
released,normal,52,4,101083979,0,True,Touchdown,-27.32769358151461,55.149999999999004,0.056721708735937175,8.869344124358506,2.1455246577693634,2.8648975634007856,0.15795395833549786,2.1306558756414944,1.4544753422306367,0.1351024365992144,0.042046041664502154
released,normal,53,5,101188708,0,False,Missed the ship,-191.27511247564854,61.59999999999864,0.03726362496231332,12.191444383777068,1.9741957277738897,2.9812181975689724,0.03843145825254558,-1.1914443837770676,1.6258042722261103,0.01878180243102756,0.16156854174745444
released,normal,54,6,101293437,0,False,Lateral impact,-184.58521508754725,56.899999999998904,0.039647105626385466,8.019114579123318,2.484289494595212,4.110283312499953,0.07981595382943597,2.9808854208766817,1.1157105054047882,-1.110283312499953,0.12018404617056404
released,normal,55,7,101398166,0,False,Lateral impact,-181.68468726168743,58.7499999999988,-0.10847865219933714,5.789948325356651,2.8827467158622198,4.62450182564248,0.04420387667922317,5.210051674643349,0.7172532841377803,-1.6245018256424801,0.15579612332077686
released,normal,56,8,101502895,0,True,Touchdown,13.182074613020944,44.399999999999615,-0.04028699343428648,2.0306961722282595,1.6106638369166784,0.33255300857498954,0.022906769724249498,4.969303827771741,1.9893361630833217,2.6674469914250105,0.17709323027575052
released,normal,57,9,101607624,0,True,Touchdown,-1.2563986959669933,47.049999999999464,0.14816161412691356,7.1064339414605575,2.0623886183192996,1.754897762400726,0.04738853208954902,3.8935660585394425,1.5376113816807004,1.245102237599274,0.152611467910451
released,normal,58,10,101712353,0,True,Touchdown,-14.835909501472017,51.249999999999226,0.04111880945108165,2.5797466625289225,2.235569728602666,2.915491966711405,0.09024430584990469,8.420253337471078,1.364430271397334,0.08450803328859502,0.10975569415009533
released,normal,59,11,101817082,0,False,Missed the ship,-168.04780652086396,53.59999999999909,0.057693324280383165,15.299967569913635,1.6114462926974875,2.41102134357806,0.14239601624859083,-4.299967569913635,1.9885537073025126,0.5889786564219399,0.05760398375140918
released,normal,60,12,101921811,0,True,Touchdown,-12.416897322651636,49.64999999999932,0.11159213746319921,3.904621213184225,1.593467317332,1.1899010421588725,0.09263261359924012,7.095378786815775,2.0065326826680003,1.8100989578411275,0.10736738640075989
released,normal,61,13,102026540,0,False,Missed the ship,-268.9505053872912,57.64999999999886,0.022680385963488033,75.28980793000133,1.6576268062943726,3.7472412875648047,0.22228214412075745,-64.28980793000133,1.9423731937056274,-0.7472412875648047,-0.022282144120757436
released,normal,62,14,102131269,0,True,Touchdown,56.752695928484336,40.899999999999814,-0.0980450425466867,8.809045258835916,1.7286332301924616,2.2444524655995344,0.053970672180731954,2.1909547411640844,1.8713667698075385,0.7555475344004656,0.14602932781926806
released,normal,63,15,102235998,0,True,Touchdown,-1.4236330250658256,47.749999999999424,0.09566408363584351,2.120410552321276,2.2808104563648,1.1955275134416976,0.04503817427840717,8.879589447678724,1.3191895436352001,1.8044724865583024,0.15496182572159284
released,normal,64,16,102340727,0,True,Touchdown,-19.18511167697679,53.74999999999908,0.08936271165511833,0.6841372512868445,1.9988799435362377,1.2305730467320906,0.05331031869042783,10.315862748713155,1.6011200564637624,1.7694269532679094,0.1466896813095722
released,normal,65,17,102445456,0,True,Touchdown,-42.09934730421618,62.499999999998586,18.01683698455118,4.325535244961376,2.060722637191495,1.4649100041750922,0.06725679096121431,6.674464755038624,1.5392773628085052,1.5350899958249078,0.1327432090387857
released,normal,66,18,102550185,0,False,Approach timed out,-363.51562242770524,65.04999999999845,0.3140728331618447,,,,,,,,
released,normal,67,19,102654914,0,False,Lateral impact,-203.56571863400785,63.79999999999851,0.05995469316767766,7.041266247537979,2.023584592855169,4.641505047733526,0.07844380052982505,0.9587337524620212,1.576415407144831,-1.641505047733526,0.12155619947017496
released,normal,68,20,102759643,0,True,Touchdown,-16.288400894263702,54.949999999999015,0.05769949976997398,5.7082293516687095,2.395576332114605,1.3076733114945711,0.11279535895636578,5.2917706483312905,1.2044236678853952,1.6923266885054289,0.08720464104363423
released,normal,69,21,102864372,0,True,Touchdown,-17.825279260397934,53.549999999999095,0.16244657057428377,7.009640070396624,2.457041810095782,2.0452122821379874,0.104949048190815,3.9903599296033763,1.1429581899042183,0.9547877178620126,0.095050951809185
released,normal,70,22,102969101,0,True,Touchdown,-8.62326626667739,55.74999999999897,-0.10959067869157546,6.0902152951456605,3.0386308322381486,1.9257368272854292,0.10810917275133329,4.9097847048543395,0.5613691677618515,1.0742631727145708,0.09189082724866672
released,normal,71,23,103073830,0,False,Lateral impact,-175.8891574830674,58.999999999998785,-0.19363394218980412,1.8095447898200319,3.0968086856512405,3.8162253634339787,0.09498311205363369,9.190455210179968,0.5031913143487596,-0.8162253634339787,0.10501688794636632
released,normal,72,0,103178559,0.4,True,Touchdown,76.44339088238613,26.700000000000244,0.024516697035458543,2.2334000455953014,1.7295548596237487,0.5403250247857283,0.031246225296448757,8.766599954404699,1.8704451403762514,2.4596749752142717,0.16875377470355124
released,normal,73,1,103283288,0.4,True,Touchdown,59.19796887559768,42.39999999999973,0.07899676087691049,3.6895337700986954,1.5184685823564013,0.6368581696120732,0.05132583521885723,7.310466229901305,2.081531417643599,2.363141830387927,0.1486741647811428
released,normal,74,2,103388017,0.4,True,Touchdown,-25.35046228947671,55.79999999999897,0.1361883786796401,10.996435071362765,1.9521860968217568,1.4508684040278166,0.11567426424890791,0.003564928637235454,1.6478139031782433,1.5491315959721834,0.0843257357510921
released,normal,75,3,103492746,0.4,True,Touchdown,-5.290093367811963,49.499999999999325,0.16238580992765272,6.062087723618639,2.1903294312358637,0.6859976170188399,0.060542358232194254,4.937912276381361,1.4096705687641364,2.31400238298116,0.13945764176780576
released,normal,76,4,103597475,0.4,True,Touchdown,-40.42143944705987,59.149999999998776,0.01867219786093644,4.964601183264031,1.7518722626288872,1.6472709552028322,0.07466191517398725,6.035398816735969,1.848127737371113,1.3527290447971678,0.12533808482601277
released,normal,77,5,103702204,0.4,False,Approach timed out,-205.12359484986018,65.04999999999845,0.0553885572867189,,,,,,,,
released,normal,78,6,103806933,0.4,True,Touchdown,-31.323628162255474,59.549999999998754,0.01323759122415206,7.702518615920226,2.2139420931351754,2.9393074839323394,0.1244287057662184,3.2974813840797736,1.3860579068648247,0.060692516067660573,0.07557129423378162
released,normal,79,7,103911662,0.4,False,Lateral impact,-184.0964530726048,59.99999999999873,-0.12259074116732846,3.026276962012805,3.0399902084302535,4.46876189140386,0.09243138757215866,7.973723037987195,0.5600097915697466,-1.4687618914038598,0.10756861242784135
released,normal,80,8,104016391,0.4,True,Touchdown,18.424574321507052,41.049999999999805,0.11896195730597714,1.615055141890177,2.190738603450834,0.8729552192756317,0.02145827758935066,5.384944858109823,1.4092613965491663,2.1270447807243684,0.17854172241064936
released,normal,81,9,104121120,0.4,True,Touchdown,-10.836128451546543,48.69999999999937,0.14715925091065085,9.098473020620343,1.8855128401353272,0.9877386500524687,0.07793278051638361,1.901526979379657,1.714487159864673,2.012261349947531,0.1220672194836164
